Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2025-04-28 19:21:39 UTC,96,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-04-28 19:18:15 UTC,73,e57459d1-a8ea-4e55-909d-06b378e09b02,Stefon,Diggs,NE,WR,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-04-28 19:18:09 UTC,72,53ef4d2b-2f6f-4b63-b1bc-a76c109cf4c4,Matthew,Golden,GB,WR,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-04-28 19:14:44 UTC,49,fd373123-6fc9-4e2c-829c-9879ae96caea,Omarion,Hampton,LAC,RB,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-04-28 19:14:42 UTC,48,08681b3b-8775-4637-84fa-e23da96e59f6,Joe,Burrow,CIN,QB,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-04-28 19:11:43 UTC,25,9ecd270d-e314-466e-8cff-126385d8a9e9,Josh,Jacobs,GB,RB,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-04-28 19:11:29 UTC,24,d6c8b5b5-c01a-43d4-84b5-cbad5e4a7f21,Trey,McBride,ARI,TE,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-04-28 19:08:11 UTC,1,b24eb93f-72bd-4c23-bed6-807d542bab65,Ja'Marr,Chase,CIN,WR,58d4ae07-ba05-40e2-9ad5-89361f631042,2e275679-0925-44b2-92f1-7879c55ad639,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-01 18:38:20 UTC,214,fa1a54e5-4c1c-45b8-9e9a-3c1568a28d6b,Jaylen,Wright,MIA,RB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:35:13 UTC,195,9e10c4dc-5380-4094-b5fd-03faf540337d,Arian,Smith,NYJ,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:34:13 UTC,190,d8b3c731-9054-4d15-a4ee-e12beb4825fa,Tyler,Lockett,TEN,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:31:19 UTC,171,a228fb38-ae0f-469d-984a-a7a3a904020d,Mike,Gesicki,CIN,TE,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:30:29 UTC,166,d85fae4b-67cb-4828-93ad-d968f275c6d5,Jalen,Tolbert,DAL,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:27:37 UTC,147,e4a0d065-ce78-4bf8-8e8e-ecce74e7e30c,Jaydon,Blue,DAL,RB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:26:41 UTC,142,ff6b158c-6ff5-45c7-879e-32086288c5fb,Cam,Ward,TEN,QB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:23:29 UTC,123,e7384056-0c8d-48b5-8ece-43a68ad9d200,Marvin,Mims Jr.,DEN,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:22:52 UTC,118,ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul,Tuten,JAX,RB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:20:05 UTC,99,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:19:21 UTC,94,c6ad3f37-27db-4232-99cc-aeed22777e85,Jonnu,Smith,PIT,TE,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:16:25 UTC,75,53ef4d2b-2f6f-4b63-b1bc-a76c109cf4c4,Matthew,Golden,GB,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:15:37 UTC,70,533aaf00-6105-4dc7-9e32-ee6e0e78a66a,Deebo,Samuel,WAS,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:13:07 UTC,51,506c6382-05b9-4090-ada6-aa977ab6afca,Jaylen,Waddle,MIA,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:12:21 UTC,46,2c4e3e6e-667c-44c3-8083-bfd11b1fd7a8,Calvin,Ridley,TEN,WR,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:08:51 UTC,27,9ecd270d-e314-466e-8cff-126385d8a9e9,Josh,Jacobs,GB,RB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:07:58 UTC,22,a93a8358-f3eb-4a07-9a85-a13a0b2427a2,Jonathan,Taylor,IND,RB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-01 18:05:05 UTC,3,1dad2b6f-6089-4844-8319-6f1eb23b5003,Saquon,Barkley,PHI,RB,6db78df5-58c3-4c35-ba79-220538bc60c8,2e93d1a1-030f-4042-8611-009109161aa4,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-07-05 03:19:58 UTC,213,89c932e5-9b13-487f-97c6-c23a2864510e,Sean,Tucker,TB,RB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:17:16 UTC,196,ba19979f-896f-429f-89b1-0280ab4b6052,Dalton,Schultz,HOU,TE,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:15:34 UTC,189,0126a927-560d-4751-9de5-9aee8a3a8a67,Darren,Waller,MIA,TE,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:12:48 UTC,172,e0d74144-6bd8-467f-b5a6-de01ef683097,Pat,Bryant,DEN,WR,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:11:22 UTC,165,63cbde87-5fd3-410c-9c64-2185510182ef,DeMario,Douglas,NE,WR,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:08:50 UTC,148,24e943a8-7926-4012-9d7e-138315b764cd,Hunter,Henry,NE,TE,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:07:49 UTC,141,e4a0d065-ce78-4bf8-8e8e-ecce74e7e30c,Jaydon,Blue,DAL,RB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:05:28 UTC,124,ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul,Tuten,JAX,RB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:03:59 UTC,117,1fd437b3-ec8a-40ff-af9b-bdeb9e195111,Drake,Maye,NE,QB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:00:59 UTC,100,d8c284a1-8746-41fc-bd8e-fbfb20bf2e92,Jaylen,Warren,PIT,RB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 03:00:07 UTC,93,4808cc03-7e41-4c33-974f-a1701a98324c,Patrick,Mahomes,KC,QB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 02:57:11 UTC,76,94224657-62c9-4238-86f2-ba2c07ce0e4b,D'Andre,Swift,CHI,RB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 02:56:05 UTC,69,fbc4cce8-3964-402c-a0a6-dbe13b5ebd86,RJ,Harvey,DEN,RB,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 02:53:20 UTC,52,4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier,Worthy,KC,WR,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 02:52:08 UTC,45,c3a3bd66-d55d-44f7-98f6-78450678fa87,Jameson,Williams,DET,WR,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 02:49:34 UTC,28,bdbd91c4-8792-4056-a4b1-dabc074aa580,Terry,McLaurin,WAS,WR,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 02:48:35 UTC,21,f41070b3-c28d-4cff-afb4-6bae844edabf,Ladd,McConkey,LAC,WR,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-05 02:45:44 UTC,4,fb2b25a4-b791-4ef0-bc45-41099b503a69,Justin,Jefferson,MIN,WR,dc9fb333-b92e-4032-ac09-64aa665a341e,32df7f85-a287-4da4-b729-980fcc34ded1,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-08-22 02:25:34 UTC,210,8aa163b7-5f2f-4ed5-a721-79fd60ba544e,Trevor,Etienne,CAR,RB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:23:56 UTC,199,ec3a92be-ca46-44e1-8263-9c184ba313c1,Troy,Franklin,DEN,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:21:27 UTC,186,54ad314c-d98a-4087-9831-d9fe55233e1c,DeAndre,Hopkins,BAL,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:19:52 UTC,175,47a14de7-342a-4a2d-b5ea-2e4cca880e67,Jerome,Ford,CLE,RB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:17:35 UTC,162,2a65964a-1345-435e-998e-ee29adf6d251,Chig,Okonkwo,TEN,TE,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:16:12 UTC,151,76809c5a-f06d-479a-a218-f22ee3e13a83,Tyjae,Spears,TEN,RB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:14:07 UTC,138,7eba46a1-1484-4352-b7f8-480163694c25,Brandon,Aiyuk,SF,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:13:00 UTC,127,84f0a2d4-81a1-424b-a516-172e02cd82e3,Braelon,Allen,NYJ,RB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:10:23 UTC,114,86d70c50-1438-435a-be56-17fc097d2763,Jordan,Love,GB,QB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:08:46 UTC,103,f52f0cdf-de38-4cd9-a5c9-b54b2958ea05,Mark,Andrews,BAL,TE,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:05:50 UTC,90,d94128a2-2821-4fe3-95ee-ad6a026b85cb,Keon,Coleman,BUF,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:04:21 UTC,79,2d542871-3989-447d-89e6-9dcfbd6894e6,Jauan,Jennings,SF,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:02:09 UTC,66,53ef4d2b-2f6f-4b63-b1bc-a76c109cf4c4,Matthew,Golden,GB,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 02:00:52 UTC,55,c43f5ce9-2f01-49df-83cb-c198ca9c49c8,James,Conner,ARI,RB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 01:58:50 UTC,42,4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier,Worthy,KC,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 01:57:15 UTC,31,c3c29d05-6c66-4726-b2b3-01f5323a8087,Lamar,Jackson,BAL,QB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 01:54:33 UTC,18,2eb19695-162b-4d6f-970d-266b3513ddbd,A.J.,Brown,PHI,WR,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-08-22 01:52:49 UTC,7,baefa551-0611-4836-b43a-1d6c105211b7,Christian,McCaffrey,SF,RB,c13c0a3d-5611-4dfb-880e-8fea3e49cc3e,385b0ba2-703a-4a62-b9ed-b39daf585acc,,12,,The Pug 2,2cba8496-9666-4e36-b79f-26ce6795f756,12.0,100000.0,9300,,,,,,,,,,
2025-06-07 05:11:03 UTC,216,840278ec-0ad5-4ba3-923e-2dda905a735f,Roman,Wilson,PIT,WR,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 05:07:27 UTC,193,1bd33029-b88d-43fa-998e-775a6741a5e7,Aaron,Rodgers,PIT,QB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 05:07:25 UTC,192,ab78a171-01c4-457c-aa8c-7fd835bff986,Anthony,Richardson,IND,QB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 05:03:25 UTC,169,fb971e03-d484-4d81-982d-0e0af12179e6,J.K.,Dobbins,DEN,RB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 05:03:20 UTC,168,fa1a54e5-4c1c-45b8-9e9a-3c1568a28d6b,Jaylen,Wright,MIA,RB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 05:00:10 UTC,145,a18e7872-b3df-4c74-8130-feb720a928c1,Xavier,Legette,CAR,WR,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 05:00:01 UTC,144,c27b2fd7-45a7-409c-9973-3346fd3062fc,Romeo,Doubs,GB,WR,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:56:22 UTC,121,ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul,Tuten,JAX,RB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:56:19 UTC,120,72f1fd78-4146-4527-8de9-823b13309425,Colston,Loveland,CHI,TE,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:52:49 UTC,97,d94128a2-2821-4fe3-95ee-ad6a026b85cb,Keon,Coleman,BUF,WR,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:52:47 UTC,96,06bb179e-5f55-4679-9f0d-e94d1c5dff0c,Tre',Harris,LAC,WR,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:49:33 UTC,73,513473ee-8e3f-48d1-a0fc-a4f77bc195b9,Quinshon,Judkins,CLE,RB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:49:30 UTC,72,94224657-62c9-4238-86f2-ba2c07ce0e4b,D'Andre,Swift,CHI,RB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:45:58 UTC,49,08681b3b-8775-4637-84fa-e23da96e59f6,Joe,Burrow,CIN,QB,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-07 04:45:56 UTC,48,6d78912a-4699-4228-9e18-621c213202a7,George,Kittle,SF,TE,88de756c-67dc-4ddd-980c-ada1b0e539c8,3b4b50b5-c5aa-4168-b4c6-83e58d75bfb7,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
